version,region_id,total_twh,peak_gw,confidence_tier,source_provenance
1.3.0,jordan,0.028767123287671233,0.06613100120133691,T3-modelled,
1.3.0,kazakhstan,0.03287671232876712,0.05526513633543194,T3-modelled,
1.3.0,kenya,0.032991780821917824,0.3398340316222026,T3-modelled,
1.3.0,kurdistan,0.00410958904109589,0.021592533224673492,T3-modelled,
1.3.0,luxembourg-solar,0.0012381794250000014,0.005417077833333335,T1a-live-tso,
1.3.0,luxembourg-wind,0.0005648221550000008,0.0011940991666666667,T1a-live-tso,
1.3.0,malaysia,0.012328767123287671,0.06477759967402047,T3-modelled,
1.3.0,manitoba,0.01643835616438356,0.025711960991953782,T3-modelled,
1.3.0,mexico,0.09863013698630137,0.5182207973921638,T3-modelled,
1.3.0,miso,1.052041359999999,1.7564893333333336,T1-live-TSO,
1.3.0,moldova-solar,0.0006002599999999996,0.0025703448275862066,T1a-live-tso,
1.3.0,moldova-wind,0.00027567000000000075,0.0005973913043478261,T1a-live-tso,
1.3.0,mongolia,0.012328767123287671,0.020724426125786975,T3-modelled,
1.3.0,montenegro,0,0,T1a-live-tso,
1.3.0,morocco,0.03287671232876712,0.05526513633543194,T3-modelled,
1.3.0,n-norway,0.36070358248487966,0.1458610526375,T1-live-TSO,
1.3.0,namibia,0.00410958904109589,0.021592533224673492,T3-modelled,
1.3.0,netherlands-solar,0.0016126989637499877,0.006156568846153853,T1b-live-domestic-anchored,
1.3.0,netherlands-wind,0.056913924718500056,0.10132325790000003,T1b-live-domestic-anchored,
1.3.0,new-zealand-geo,0.020897294131999998,0.01490788474308263,T1a-live-tso,
1.3.0,new-zealand-solar,0.0004675928919999997,0.0003335752895369488,T1a-live-tso,
1.3.0,new-zealand-wind,0.0066837969119999995,0.004768142391109235,T1a-live-tso,
1.3.0,ningxia-solar,0.0410958904109589,0.2193722030089149,T3-modelled,
1.3.0,ningxia-wind,0.0410958904109589,0.06908142041928993,T3-modelled,
1.3.0,north-macedonia-solar,0,0,T1a-live-tso,
1.3.0,north-macedonia-wind,0.00024985949999999985,0.0006884181818181818,T1a-live-tso,
1.3.0,north-sea-solar,0.484942372011001,1.129036359214286,T1a-live-tso,
1.3.0,north-sea-wind,0.7831730206770011,0.6204765043928573,T1a-live-tso,
1.3.0,northern-ireland-solar,0.0043086162924,0.002256534944999999,T1a-live-tso,
1.3.0,northern-ireland-wind,0.14362054308000002,0.07521783149999997,T1a-live-tso,
1.3.0,nt-pilbara,0.01643835616438356,0.08637013289869397,T3-modelled,
1.3.0,nyiso,0.02114853000000003,0.030774999999999993,T1-live-TSO,
1.3.0,oman,0.00821917808219178,0.043185066449346984,T3-modelled,
1.3.0,ontario-solar,0.001288819999999999,0.005223333333333332,T1a-live-tso,
1.3.0,ontario-wind,0.048052959999999985,0.073152,T1a-live-tso,
1.3.0,pakistan-solar,0.011013698630136988,0.057867989042124965,T3-modelled,
1.3.0,pakistan-wind,0.0991232876712329,0.16662438605132732,T3-modelled,
1.3.0,paraguay,0.7364383561643837,1.022831050228311,T3-modelled,
1.3.0,peru-hydro,0.06245716258800009,0.09374669694482761,T1a-live-tso,
1.3.0,peru-solar,0.0004383098690000005,0.0006546241379310345,T1a-live-tso,
1.3.0,peru-wind,0.0065620618497000014,0.01422766151379311,T1a-live-tso,
1.3.0,pjm,0.15817138500000008,0.3787361666666667,T1-live-TSO,
1.3.0,poland-solar,0.027318049674999966,0.1016021156666666,T1a-live-tso,
1.3.0,poland-wind,0.031082233409999955,0.05322132399999999,T1a-live-tso,
1.3.0,portugal-solar,0.06334906000000005,0.23382,T1a-live-tso,
1.3.0,portugal-wind,0.019993896000000032,0.0325527,T1a-live-tso,
1.3.0,qinghai,0.1232876712328767,0.6477759967402048,T3-modelled,
1.3.0,quebec,0.03254794520547947,0.04520547945205482,T3-modelled,
1.3.0,romania-solar,0.006118803750000006,0.023986386554621836,T1a-live-tso,
1.3.0,romania-wind,0.00876706,0.015380000000000001,T1a-live-tso,
1.3.0,russia-mainland,0.08876712328767124,0.12328767123287672,T3-modelled,
1.3.0,saskatchewan,0.012328767123287671,0.020724426125786975,T3-modelled,
1.3.0,saudi-solar,0.024657534246575342,0.12955519934804094,T3-modelled,
1.3.0,serbia-solar,0,0,T1a-live-tso,
1.3.0,serbia-wind,0.003517257780000001,0.005983089642857143,T1a-live-tso,
1.3.0,slovakia-solar,0.0018699037499999998,0.008322783018867923,T1a-live-tso,
1.3.0,slovakia-wind,0.000005666499999999973,0.000020709677419354848,T1a-live-tso,
1.3.0,slovenia-solar,0.0037691738000000005,0.015153693333333334,T1a-live-tso,
1.3.0,slovenia-wind,0.000016679399999999998,0.00003786666666666666,T1a-live-tso,
1.3.0,south-africa-solar,0.049768979519999965,0.17712721999999997,T1a-live-tso,
1.3.0,south-africa-wind,0.120188658,0.19281188400000002,T1a-live-tso,
1.3.0,south-korea,0.0410958904109589,0.2159253322467349,T3-modelled,
1.3.0,spain-solar,0.3044289599999994,1.0148765000000002,T1a-live-tso,
1.3.0,spain-wind,0.34229194999999996,0.6605152136752137,T1a-live-tso,
1.3.0,spp,0.5201667299999998,0.7551396666666667,T1-live-TSO,
1.3.0,sweden-north,0.00763770146249998,0.013110534166666667,T1a-live-tso,
1.3.0,sweden-south-solar,0.009524409877500003,0.04103083600000002,T1a-live-tso,
1.3.0,sweden-south-wind,0.007010870179999994,0.011026806896551725,T1a-live-tso,
1.3.0,switzerland,0.009408687469919998,0.039291809685,T1c-live-neighbour-anchored,
1.3.0,taiwan,0.04931506849315068,0.12308362850187785,T3-modelled,
1.3.0,thailand,0.024657534246575342,0.13162332180534894,T3-modelled,
1.3.0,tibet,0.08284931506849319,0.11506849315068499,T3-modelled,
1.3.0,turkey,0.00016506088,0.02272456,T1a-live-tso,
1.3.0,uae,0.024657534246575342,0.12955519934804094,T3-modelled,
1.3.0,ukraine,0.09863013698630137,0.5182207973921638,T3-modelled,
1.3.0,uruguay,0,0,T1a-live-tso,
1.3.0,vietnam,0.3287671232876712,1.7274026579738793,T3-modelled,
1.3.0,wa-swis-solar,0.0031903185983763052,0.011744747677882503,T1a-live-tso,
1.3.0,wa-swis-wind,0.019932151569934,0.03493723771022255,T1a-live-tso,
1.3.0,yunnan,0.45369863013698647,0.6301369863013702,T3-modelled,
1.3.1,aemo-nsw-solar,0.10670219235312883,0.5069226534873738,T1a-live-tso,
1.3.1,aemo-nsw-wind,0.008143157058667022,0.05788884289072038,T1a-live-tso,
1.3.1,aemo-qld-solar,0.07164801523416413,0.423814799939935,T1a-live-tso,
1.3.1,aemo-qld-wind,0.017961313869725833,0.12242308002867965,T1a-live-tso,
1.3.1,aemo-sa-solar,0.018618785165425707,0.1299624728125,T1a-live-tso,
1.3.1,aemo-sa-wind,0.11039901415860603,0.4875873307575757,T1a-live-tso,
1.3.1,aemo-tas-solar,0,0,T1a-live-tso,
1.3.1,aemo-tas-wind,0.00018857649541666665,0.05390436875,T1a-live-tso,
1.3.1,aemo-vic-solar,0.03295742200313311,0.15214481048400674,T1a-live-tso,
1.3.1,aemo-vic-wind,0.27189483123091146,1.0559540290217393,T1a-live-tso,
1.3.1,alberta-solar,0.0405,0.21619130606528567,T1a-live-tso,
1.3.1,alberta-wind,0.08319599999999996,0.11555000000000001,T1a-live-tso,
1.3.1,argentina,0.057534246575342465,0.0967139885870059,T3-modelled,
1.3.1,atacama,0.19664860000000012,0.7019498384998796,T1a-live-tso,
1.3.1,bangladesh,0.00821917808219178,0.043185066449346984,T3-modelled,
1.3.1,belgium-solar,0.015898498985000002,0.27300928857142853,T1a-live-tso,
1.3.1,belgium-wind,0.0030500401500000007,0.023309785714285717,T1a-live-tso,
1.3.1,bosnia-and-herzegovina,0,0,T1a-live-tso,
1.3.1,bpa,0.043554700000000016,0.07439066666666666,T1-live-TSO,
1.3.1,brazil-bahia-solar,0.5670145369999994,1.3871463103448276,T1a-live-tso,
1.3.1,brazil-bahia-wind,2.0251851270000003,3.793171310344828,T1a-live-tso,
1.3.1,brazil-ce-solar,0.44948119100000006,1.0680303793103447,T1a-live-tso,
1.3.1,brazil-ce-wind,0.10821143399999995,0.29961225862068974,T1a-live-tso,
1.3.1,brazil-go-solar,0.06894444900000002,0.18357103448275866,T1a-live-tso,
1.3.1,brazil-go-wind,0,0,T1a-live-tso,
1.3.1,brazil-maranhao-solar,0,0,T1a-live-tso,
1.3.1,brazil-maranhao-wind,0.021219191999999998,0.07075400000000003,T1a-live-tso,
1.3.1,brazil-mg-solar,1.9110205889999998,4.276194431034482,T1a-live-tso,
1.3.1,brazil-mg-wind,0,0,T1a-live-tso,
1.3.1,brazil-mt-solar,0,0,T1a-live-tso,
1.3.1,brazil-mt-wind,0,0,T1a-live-tso,
1.3.1,brazil-other-solar,0,0,T1a-live-tso,
1.3.1,brazil-other-wind,0.005583887000000002,0.01545701724137931,T1a-live-tso,
1.3.1,brazil-paraiba-solar,0.12655614200000004,0.30421962068965513,T1a-live-tso,
1.3.1,brazil-paraiba-wind,0.15645185300000003,0.3175877931034483,T1a-live-tso,
1.3.1,brazil-pernambuco-solar,0.26272397700000016,0.6330528793103448,T1a-live-tso,
1.3.1,brazil-pernambuco-wind,0.09392826800000001,0.17595222413793107,T1a-live-tso,
1.3.1,brazil-piaui-solar,0.455400312,1.1315505,T1a-live-tso,
1.3.1,brazil-piaui-wind,0.9608938229999996,2.0455001379310347,T1a-live-tso,
1.3.1,brazil-pr-solar,0,0,T1a-live-tso,
1.3.1,brazil-pr-wind,0,0,T1a-live-tso,
1.3.1,brazil-rn-solar,0.5223713689999999,1.1660078620689656,T1a-live-tso,
1.3.1,brazil-rn-wind,1.2476898069999998,1.9978587758620687,T1a-live-tso,
1.3.1,brazil-rs-solar,0,0,T1a-live-tso,
1.3.1,brazil-rs-wind,0.06743002599999996,0.17017893103448276,T1a-live-tso,
1.3.1,brazil-sp-solar,0.189902341,0.4566332931034483,T1a-live-tso,
1.3.1,brazil-sp-wind,0,0,T1a-live-tso,
1.3.1,british-columbia,0.1479452054794521,0.20547945205479462,T3-modelled,
1.3.1,bulgaria-solar,0.012812327518400004,0.03933006665000001,T1a-live-tso,
1.3.1,bulgaria-wind,0.0012393268345800004,0.002178693956379311,T1a-live-tso,
1.3.1,caiso,0.2699416825,0.7292815833333334,T1-live-TSO,
1.3.1,chile-wind,0.16551954320411993,0.9323301813095238,T1a-live-tso,
1.3.1,china-anhui,0.1726027397260274,0.9068863954362868,T3-modelled,
1.3.1,china-beijing,0.023013698630136987,0.12091818605817156,T3-modelled,
1.3.1,china-chongqing-hydro,0.01084931506849315,0.015068493150684932,T2-annual-calibrated,
1.3.1,china-chongqing-solar,0.007232876712328767,0.03800285847542535,T3-modelled,
1.3.1,china-fujian,0.049315068493150684,0.14688831328586355,T3-modelled,
1.3.1,china-guangdong,0.26301369863013696,0.7834043375246058,T3-modelled,
1.3.1,china-guizhou-hydro,0.010273972602739725,0.014269406392694063,T2-annual-calibrated,
1.3.1,china-guizhou-solar,0.010273972602739725,0.05398133306168373,T3-modelled,
1.3.1,china-hainan,0.000821917808219178,0.004318506644934698,T3-modelled,
1.3.1,china-henan,0.057534246575342465,0.3022954651454289,T3-modelled,
1.3.1,china-hubei-hydro,0.041917808219178086,0.058219178082191785,T2-annual-calibrated,
1.3.1,china-hubei-solar,0.0493150684931507,0.259110398696082,T3-modelled,
1.3.1,china-hubei-wind,0.03205479452054795,0.053883507927046145,T3-modelled,
1.3.1,china-hunan-hydro,0.03123287671232877,0.04337899543378995,T2-annual-calibrated,
1.3.1,china-hunan-solar,0.046849315068493144,0.24615487876127784,T3-modelled,
1.3.1,china-hunan-wind,0.07808219178082192,0.13125469879665086,T3-modelled,
1.3.1,china-jiangsu-solar,0.11506849315068493,0.6045909302908578,T3-modelled,
1.3.1,china-jiangsu-wind,0.11506849315068493,0.19342797717401178,T3-modelled,
1.3.1,china-jiangxi,0.03287671232876712,0.17274026579738794,T3-modelled,
1.3.1,china-liaoning,0.13150684931506848,0.22106054534172775,T3-modelled,
1.3.1,china-shaanxi,0.09041095890410959,0.47503573094281687,T3-modelled,
1.3.1,china-shandong,0.3698630136986301,1.9433279902206144,T3-modelled,
1.3.1,china-shanghai,0.000821917808219178,0.004318506644934698,T3-modelled,
1.3.1,china-shanxi-solar,0.04602739726027397,0.2418363721163431,T3-modelled,
1.3.1,china-shanxi-wind,0.06904109589041095,0.11605678630440706,T3-modelled,
1.3.1,china-tianjin,0.013150684931506848,0.0391702168762303,T3-modelled,
1.3.1,china-zhejiang,0.06575342465753424,0.20945376140057181,T3-modelled,
1.3.1,colombia,1.671270956580822,2.321209661917808,T1b-live-domestic-anchored,
1.3.1,croatia-solar,0.001454825999999998,0.005744067796610167,T1a-live-tso,
1.3.1,croatia-wind,0.006573195000000002,0.010494322033898305,T1a-live-tso,
1.3.1,cyprus,0.00821917808219178,0.043185066449346984,T3-modelled,
1.3.1,czech-republic-solar,0.012873063849999995,0.05210695666666668,T1a-live-tso,
1.3.1,czech-republic-wind,0.0005381921999999999,0.0008674608333333335,T1a-live-tso,
1.3.1,denmark,0.056420034536440025,0.15335643994599996,T1a-live-tso,
1.3.1,egypt,0.024657534246575342,0.12955519934804094,T3-modelled,
1.3.1,ercot-east,0.3369106634399999,0.5945551610000002,T1-live-TSO,
1.3.1,ercot-native-east,0.2534183895299998,0.4203371462068965,T1-live-TSO,
1.3.1,ercot-native-west,0.4919298149699996,0.8159485779310344,T1-live-TSO,
1.3.1,ercot-west,0.6540030525599998,1.1541364890000003,T1-live-TSO,
1.3.1,estonia,0.0027938412499999977,0.005417374999999995,T1a-live-tso,
1.3.1,ethiopia,0.21041095890410963,0.2922374429223745,T3-modelled,
1.3.1,finland-solar,0.002266030421149998,0.008552149152542375,T1a-live-tso,
1.3.1,finland-wind,0.07556898949999989,0.13878998750000002,T1a-live-tso,
1.3.1,france-solar,0.10344078000000001,0.3943323387096773,T1a-live-tso,
1.3.1,france-wind,0.09632533499999986,0.18380400000000002,T1a-live-tso,
1.3.1,gansu-solar,0.0986301369863014,0.518220797392164,T3-modelled,
1.3.1,gansu-wind,0.14794520547945203,0.2486931135094437,T3-modelled,
1.3.1,germany-solar,0.22629522951174996,0.9209575499916663,T1a-live-tso,
1.3.1,germany-wind,0.47996725961887443,0.8585433583449997,T1a-live-tso,
1.3.1,greece-solar,0.021827245000000016,0.09342051282051282,T1a-live-tso,
1.3.1,greece-wind,0.023344027500000027,0.037374000000000004,T1a-live-tso,
1.3.1,honduras,0.01643835616438356,0.08637013289869397,T3-modelled,
1.3.1,hungary-solar,0.02484723530497497,0.09283592877749998,T1a-live-tso,
1.3.1,hungary-wind,0.00045321559907500036,0.0008996988149999999,T1a-live-tso,
1.3.1,india-andhra-pradesh,0.13659531704561498,0.7176968042662811,T3-modelled,official-lead
1.3.1,india-east,0.01643835616438356,0.08637013289869397,T3-modelled,
1.3.1,india-gujarat,0.19699277785623484,1.051558664942422,T3-modelled,official-lead
1.3.1,india-karnataka,0.0410958904109589,0.2193722030089149,T3-modelled,
1.3.1,india-maharashtra,0.10111190942130271,0.48898603281700626,T3-modelled,official-lead
1.3.1,india-rajasthan,0.5159799417079574,2.754330308674895,T3-modelled,official-lead
1.3.1,india-tamil-nadu,0.07318485940879602,0.12302237500121116,T3-modelled,official-lead
1.3.1,indonesia,0.024657534246575342,0.12955519934804094,T3-modelled,
1.3.1,inner-mongolia,0.3287671232876712,0.5526513633543194,T3-modelled,
1.3.1,iran,0.024657534246575342,0.12955519934804094,T3-modelled,
1.3.1,iraq-mainland,0.00821917808219178,0.043185066449346984,T3-modelled,
1.3.1,ireland-republic-solar,0.005949993927600003,0.003116167304999998,T1a-live-tso,
1.3.1,ireland-republic-wind,0.1983331309200001,0.10387224349999993,T1a-live-tso,
1.3.1,iso-ne,0.01953399999999999,0.03158766666666668,T1-live-TSO,
1.3.1,israel,0.012328767123287671,0.06477759967402047,T3-modelled,
1.3.1,italy-north-zone-solar,0.00750979499999999,0.030257200000000015,T1b-live-domestic-anchored,
1.3.1,italy-north-zone-wind,0.00008356424999999856,0.00016633695652173907,T1b-live-domestic-anchored,
1.3.1,italy-sardinia-solar,0.010083544500000003,0.03874498319327731,T1b-live-domestic-anchored,
1.3.1,italy-sardinia-wind,0.0018386649999999963,0.0038964912280701753,T1b-live-domestic-anchored,
1.3.1,italy-sicily-solar,0.01903041999999998,0.07367457627118643,T1b-live-domestic-anchored,
1.3.1,italy-sicily-wind,0.008181634999999991,0.013745508474576276,T1b-live-domestic-anchored,
1.3.1,japan-chubu,0.00410958904109589,0.021592533224673492,T3-modelled,
1.3.1,japan-chugoku,0.04789155000000005,0.21653833333333342,T1a-live-tso,
1.3.1,japan-hokkaido,0.0010720416666666678,0.0656875,T3-modelled,
1.3.1,japan-hokuriku,0.0016180833333333448,0.007040555555555551,T1a-live-tso,
1.3.1,japan-kansai,0.00003011666666666666,0.006941666666666666,T1a-live-tso,
1.3.1,japan-kyushu,0.09367600000000054,0.3924138888888889,T1a-live-tso,
1.3.1,japan-okinawa,0.003287671232876712,0.017274026579738793,T1a-live-tso,
1.3.1,japan-shikoku,0.024657534246575342,0.12955519934804094,T1a-live-tso,
1.3.1,japan-tepco,0.00410958904109589,0.021592533224673492,T3-modelled,
1.3.1,japan-tohoku,0.2192485,1.3285666666666667,T1a-live-tso,
1.3.1,jeju,0.00410958904109589,0.006908142041928992,T3-modelled,
1.3.1,jordan,0.028767123287671233,0.06613100120133691,T3-modelled,
1.3.1,kazakhstan,0.03287671232876712,0.05526513633543194,T3-modelled,
1.3.1,kenya,0.032991780821917824,0.3398340316222026,T3-modelled,
1.3.1,kurdistan,0.00410958904109589,0.021592533224673492,T3-modelled,
1.3.1,luxembourg-solar,0.0012381794250000014,0.005417077833333335,T1a-live-tso,
1.3.1,luxembourg-wind,0.0005648221550000008,0.0011940991666666667,T1a-live-tso,
1.3.1,malaysia,0.012328767123287671,0.06477759967402047,T3-modelled,
1.3.1,manitoba,0.01643835616438356,0.025711960991953782,T3-modelled,
1.3.1,mexico,0.09863013698630137,0.5182207973921638,T3-modelled,
1.3.1,miso,1.052041359999999,1.7564893333333336,T1-live-TSO,
1.3.1,moldova-solar,0.0006002599999999996,0.0025703448275862066,T1a-live-tso,
1.3.1,moldova-wind,0.00027567000000000075,0.0005973913043478261,T1a-live-tso,
1.3.1,mongolia,0.012328767123287671,0.020724426125786975,T3-modelled,
1.3.1,montenegro,0,0,T1a-live-tso,
1.3.1,morocco,0.03287671232876712,0.05526513633543194,T3-modelled,
1.3.1,n-norway,0.36070358248487966,0.1458610526375,T1-live-TSO,
1.3.1,namibia,0.00410958904109589,0.021592533224673492,T3-modelled,
1.3.1,netherlands-solar,0.0016126989637499877,0.006156568846153853,T1b-live-domestic-anchored,
1.3.1,netherlands-wind,0.056913924718500056,0.10132325790000003,T1b-live-domestic-anchored,
1.3.1,new-zealand-geo,0.020897294131999998,0.01490788474308263,T1a-live-tso,
1.3.1,new-zealand-solar,0.0004675928919999997,0.0003335752895369488,T1a-live-tso,
1.3.1,new-zealand-wind,0.0066837969119999995,0.004768142391109235,T1a-live-tso,
1.3.1,ningxia-solar,0.0410958904109589,0.2193722030089149,T3-modelled,
1.3.1,ningxia-wind,0.0410958904109589,0.06908142041928993,T3-modelled,
1.3.1,north-macedonia-solar,0,0,T1a-live-tso,
1.3.1,north-macedonia-wind,0.00024985949999999985,0.0006884181818181818,T1a-live-tso,
1.3.1,north-sea-solar,0.484942372011001,1.129036359214286,T1a-live-tso,
1.3.1,north-sea-wind,0.7831730206770011,0.6204765043928573,T1a-live-tso,
1.3.1,northern-ireland-solar,0.0043086162924,0.002256534944999999,T1a-live-tso,
1.3.1,northern-ireland-wind,0.14362054308000002,0.07521783149999997,T1a-live-tso,
1.3.1,nt-pilbara,0.01643835616438356,0.08637013289869397,T3-modelled,
1.3.1,nyiso,0.02114853000000003,0.030774999999999993,T1-live-TSO,
1.3.1,oman,0.00821917808219178,0.043185066449346984,T3-modelled,
1.3.1,ontario-solar,0.001288819999999999,0.005223333333333332,T1a-live-tso,
1.3.1,ontario-wind,0.048052959999999985,0.073152,T1a-live-tso,
1.3.1,pakistan-solar,0.011013698630136988,0.057867989042124965,T3-modelled,
1.3.1,pakistan-wind,0.0991232876712329,0.16662438605132732,T3-modelled,
1.3.1,paraguay,0.7364383561643837,1.022831050228311,T3-modelled,
1.3.1,peru-hydro,0.06245716258800009,0.09374669694482761,T1a-live-tso,
1.3.1,peru-solar,0.0004383098690000005,0.0006546241379310345,T1a-live-tso,
1.3.1,peru-wind,0.0065620618497000014,0.01422766151379311,T1a-live-tso,
1.3.1,pjm,0.15817138500000008,0.3787361666666667,T1-live-TSO,
1.3.1,poland-solar,0.027318049674999966,0.1016021156666666,T1a-live-tso,
1.3.1,poland-wind,0.031082233409999955,0.05322132399999999,T1a-live-tso,
1.3.1,portugal-solar,0.06334906000000005,0.23382,T1a-live-tso,
1.3.1,portugal-wind,0.019993896000000032,0.0325527,T1a-live-tso,
1.3.1,qinghai,0.1232876712328767,0.6477759967402048,T3-modelled,
1.3.1,quebec,0.03254794520547947,0.04520547945205482,T3-modelled,
1.3.1,romania-solar,0.006118803750000006,0.023986386554621836,T1a-live-tso,
1.3.1,romania-wind,0.00876706,0.015380000000000001,T1a-live-tso,
1.3.1,russia-mainland,0.08876712328767124,0.12328767123287672,T3-modelled,
1.3.1,saskatchewan,0.012328767123287671,0.020724426125786975,T3-modelled,
1.3.1,saudi-solar,0.024657534246575342,0.12955519934804094,T3-modelled,
1.3.1,serbia-solar,0,0,T1a-live-tso,
1.3.1,serbia-wind,0.003517257780000001,0.005983089642857143,T1a-live-tso,
1.3.1,slovakia-solar,0.0018699037499999998,0.008322783018867923,T1a-live-tso,
1.3.1,slovakia-wind,0.000005666499999999973,0.000020709677419354848,T1a-live-tso,
1.3.1,slovenia-solar,0.0037691738000000005,0.015153693333333334,T1a-live-tso,
1.3.1,slovenia-wind,0.000016679399999999998,0.00003786666666666666,T1a-live-tso,
1.3.1,south-africa-solar,0.049768979519999965,0.17712721999999997,T1a-live-tso,
1.3.1,south-africa-wind,0.120188658,0.19281188400000002,T1a-live-tso,
1.3.1,south-korea,0.0410958904109589,0.2159253322467349,T3-modelled,
1.3.1,spain-solar,0.3044289599999994,1.0148765000000002,T1a-live-tso,
1.3.1,spain-wind,0.34229194999999996,0.6605152136752137,T1a-live-tso,
1.3.1,spp,0.5201667299999998,0.7551396666666667,T1-live-TSO,
1.3.1,sweden-north,0.00763770146249998,0.013110534166666667,T1a-live-tso,
1.3.1,sweden-south-solar,0.009524409877500003,0.04103083600000002,T1a-live-tso,
1.3.1,sweden-south-wind,0.007010870179999994,0.011026806896551725,T1a-live-tso,
1.3.1,switzerland,0.009408687469919998,0.039291809685,T1c-live-neighbour-anchored,
1.3.1,taiwan,0.04931506849315068,0.12308362850187785,T3-modelled,
1.3.1,thailand,0.024657534246575342,0.13162332180534894,T3-modelled,
1.3.1,tibet,0.08284931506849319,0.11506849315068499,T3-modelled,
1.3.1,turkey,0.00016506088,0.02272456,T1a-live-tso,
1.3.1,uae,0.024657534246575342,0.12955519934804094,T3-modelled,
1.3.1,ukraine,0.09863013698630137,0.5182207973921638,T3-modelled,
1.3.1,uruguay,0,0,T1a-live-tso,
1.3.1,vietnam,0.3287671232876712,1.7274026579738793,T3-modelled,
1.3.1,wa-swis-solar,0.0031903185983763052,0.011744747677882503,T1a-live-tso,
1.3.1,wa-swis-wind,0.019932151569934,0.03493723771022255,T1a-live-tso,
1.3.1,yunnan,0.45369863013698647,0.6301369863013702,T3-modelled,
1.3.2,aemo-nsw-solar,0.10670219235312883,0.5069226534873738,T1a-live-tso,verified
1.3.2,aemo-nsw-wind,0.008143157058667022,0.05788884289072038,T1a-live-tso,verified
1.3.2,aemo-qld-solar,0.07164801523416413,0.423814799939935,T1a-live-tso,verified
1.3.2,aemo-qld-wind,0.017961313869725833,0.12242308002867965,T1a-live-tso,verified
1.3.2,aemo-sa-solar,0.018618785165425707,0.1299624728125,T1a-live-tso,verified
1.3.2,aemo-sa-wind,0.11039901415860603,0.4875873307575757,T1a-live-tso,verified
1.3.2,aemo-tas-solar,0,0,T1a-live-tso,verified
1.3.2,aemo-tas-wind,0.00018857649541666665,0.05390436875,T1a-live-tso,verified
1.3.2,aemo-vic-solar,0.03295742200313311,0.15214481048400674,T1a-live-tso,verified
1.3.2,aemo-vic-wind,0.27189483123091146,1.0559540290217393,T1a-live-tso,verified
1.3.2,alberta-solar,0.0405,0.21619130606528567,T1a-live-tso,verified
1.3.2,alberta-wind,0.08319599999999996,0.11555000000000001,T1a-live-tso,verified
1.3.2,argentina,0.057534246575342465,0.0967139885870059,T3-modelled,modelled-fallback
1.3.2,atacama,0.19664860000000012,0.7019498384998796,T1a-live-tso,verified
1.3.2,bangladesh,0.00821917808219178,0.043185066449346984,T3-modelled,modelled-fallback
1.3.2,belgium-solar,0.015898498985000002,0.27300928857142853,T1a-live-tso,verified
1.3.2,belgium-wind,0.0030500401500000007,0.023309785714285717,T1a-live-tso,verified
1.3.2,bosnia-and-herzegovina,0,0,T1a-live-tso,verified
1.3.2,bpa-solar,0.0015938999999999999,0.005298620689655173,T1a-live-tso,verified
1.3.2,bpa-wind,0.04585284000000001,0.07355199999999998,T1a-live-tso,verified
1.3.2,brazil-bahia-solar,0.42715360699999994,1.2037243448275867,T1a-live-tso,verified
1.3.2,brazil-bahia-wind,1.474145771999999,3.215843379310345,T1a-live-tso,verified
1.3.2,brazil-ce-solar,0.16048445299999997,0.47490180357142847,T1a-live-tso,verified
1.3.2,brazil-ce-wind,0.16370243299999995,0.46600592857142864,T1a-live-tso,verified
1.3.2,brazil-go-solar,0.03415823100000001,0.12565700000000002,T1a-live-tso,verified
1.3.2,brazil-go-wind,0,0,T1a-live-tso,verified
1.3.2,brazil-maranhao-solar,0,0,T1a-live-tso,verified
1.3.2,brazil-maranhao-wind,0.034424736999999976,0.15777612500000002,T1a-live-tso,verified
1.3.2,brazil-mg-solar,0.7658912870000008,2.2905118928571424,T1a-live-tso,verified
1.3.2,brazil-mg-wind,0,0,T1a-live-tso,verified
1.3.2,brazil-mt-solar,0,0,T1a-live-tso,verified
1.3.2,brazil-mt-wind,0,0,T1a-live-tso,verified
1.3.2,brazil-other-solar,0,0,T1a-live-tso,verified
1.3.2,brazil-other-wind,0.0028026839999999984,0.032957625000000004,T1a-live-tso,verified
1.3.2,brazil-paraiba-solar,0.03868165900000002,0.12635742857142856,T1a-live-tso,verified
1.3.2,brazil-paraiba-wind,0.061813873000000005,0.25140533333333337,T1a-live-tso,verified
1.3.2,brazil-pernambuco-solar,0.11327076500000004,0.3460938571428572,T1a-live-tso,verified
1.3.2,brazil-pernambuco-wind,0.054391184999999974,0.15121969642857147,T1a-live-tso,verified
1.3.2,brazil-piaui-solar,0.2541673749999999,0.7570766607142856,T1a-live-tso,verified
1.3.2,brazil-piaui-wind,0.399952436,1.1941965,T1a-live-tso,verified
1.3.2,brazil-pr-solar,0,0,T1a-live-tso,verified
1.3.2,brazil-pr-wind,0,0,T1a-live-tso,verified
1.3.2,brazil-rn-solar,0.1544960050000001,0.4759983214285715,T1a-live-tso,verified
1.3.2,brazil-rn-wind,0.8566893529999992,1.6130944,T1a-live-tso,verified
1.3.2,brazil-rs-solar,0,0,T1a-live-tso,verified
1.3.2,brazil-rs-wind,0.034671209,0.3811947777777779,T1a-live-tso,verified
1.3.2,brazil-sp-solar,0.13700689100000008,0.4475052857142858,T1a-live-tso,verified
1.3.2,brazil-sp-wind,0,0,T1a-live-tso,verified
1.3.2,british-columbia,0.1479452054794521,0.20547945205479462,T3-modelled,modelled-fallback
