utc_timestamp,eolica_mw,fotovoltaica_mw,hidraulica_mw,biocombustible_mw
2026-06-16T18:20:00Z,1592.8,1634.81,144.45,207.15
2026-06-16T18:25:00Z,1570.48,1674.04,143.98,205.91
2026-06-16T18:30:00Z,1510.97,1681.74,144.03,204.59
2026-06-16T18:35:00Z,1492.7,1677.71,144.1,206.53
2026-06-16T18:40:00Z,1484.49,1711.29,144.19,207.68
2026-06-16T18:45:00Z,1495.49,1652.64,144.47,207.52
2026-06-16T18:50:00Z,1500.3,1670.77,144.22,205.15
2026-06-16T18:55:00Z,1484.32,1658.07,144.64,206.16
2026-06-16T19:00:00Z,1474.18,1579.56,144.85,206.83
2026-06-16T19:05:00Z,1491.85,1532.88,144.9,206.96
2026-06-16T19:10:00Z,1503.66,1473.42,144.51,209.77
2026-06-16T19:15:00Z,1502.42,1591.89,144.25,206.88
2026-06-16T19:20:00Z,1509.48,1616.54,143.99,207.62
2026-06-16T19:25:00Z,1483.93,1582.81,144.33,207.95
2026-06-16T19:30:00Z,1512.14,1553.34,143.89,209.15
2026-06-16T19:35:00Z,1477.17,1329.64,144.6,209.39
2026-06-16T19:40:00Z,1511.0,1450.13,144.19,208.66
2026-06-16T19:45:00Z,1510.62,1464.35,145.45,210.15
2026-06-16T19:50:00Z,1512.59,1378.71,145.37,210.05
2026-06-16T19:55:00Z,1511.87,1264.04,145.17,209.8
2026-06-16T20:00:00Z,1516.64,1201.31,145.97,210.37
2026-06-16T20:05:00Z,1519.38,1068.93,145.58,210.25
2026-06-16T20:10:00Z,1526.06,1020.79,145.12,209.44
2026-06-16T20:15:00Z,1498.3,1003.52,145.68,209.59
2026-06-16T20:20:00Z,1509.76,926.49,144.66,206.08
2026-06-16T20:25:00Z,1537.48,864.0,144.71,206.55
2026-06-16T20:30:00Z,1531.92,700.47,145.63,209.13
2026-06-16T20:35:00Z,1543.53,662.39,145.69,208.59
2026-06-16T20:40:00Z,1542.06,590.73,146.25,209.64
2026-06-16T20:45:00Z,1548.77,491.9,145.56,209.72
2026-06-16T20:50:00Z,1588.04,381.38,145.83,210.02
2026-06-16T20:55:00Z,1628.18,299.45,146.03,209.33
2026-06-16T21:00:00Z,1628.63,228.45,145.55,210.26
2026-06-16T21:05:00Z,1650.08,186.96,146.05,210.66
2026-06-16T21:10:00Z,1631.43,164.07,145.68,210.44
2026-06-16T21:15:00Z,1634.79,112.15,145.57,210.36
2026-06-16T21:20:00Z,1650.85,87.05,145.41,208.98
2026-06-16T21:25:00Z,1666.04,56.11,145.76,208.55
2026-06-16T21:30:00Z,1694.35,33.51,154.94,208.97
2026-06-16T21:35:00Z,1755.43,14.48,156.42,209.35
2026-06-16T21:40:00Z,1814.94,4.17,156.14,209.9
2026-06-16T21:45:00Z,1806.53,0,156.6,208.18
2026-06-16T21:50:00Z,1769.59,0,156.36,207.94
2026-06-16T21:55:00Z,1705.73,0,158.1,208.41
2026-06-16T22:00:00Z,1728.58,0,161.13,208.03
2026-06-16T22:05:00Z,1752.08,0,162.09,207.56
2026-06-16T22:10:00Z,1753.05,0,161.35,209.85
2026-06-16T22:15:00Z,1757.34,0,162.27,210.03
2026-06-16T22:20:00Z,1827.45,0,162.93,209.39
2026-06-16T22:25:00Z,1871.58,0,163.15,209.71
2026-06-16T22:30:00Z,1888.64,0,163.75,209.97
2026-06-16T22:35:00Z,1949.42,0,163.57,209.66
2026-06-16T22:40:00Z,2026.44,0,163.88,208.66
2026-06-16T22:45:00Z,2057.63,0,164.05,209.29
2026-06-16T22:50:00Z,2066.22,0,163.79,208.31
2026-06-16T22:55:00Z,2090.55,0,163.8,207.62
2026-06-16T23:00:00Z,2093.22,0,164.14,209.18
2026-06-16T23:05:00Z,2097.77,0,163.86,208.01
2026-06-16T23:10:00Z,2122.7,0,164.05,209.16
2026-06-16T23:15:00Z,2152.14,0,164.16,208.96
2026-06-16T23:20:00Z,2204.2,0,164.2,205.88
2026-06-16T23:25:00Z,2292.17,0,164.73,207.03
2026-06-16T23:30:00Z,2326.14,0,164.68,207.09
2026-06-16T23:35:00Z,2329.79,0,165.03,207.32
2026-06-16T23:40:00Z,2315.77,0,164.63,204.68
2026-06-16T23:45:00Z,2290.14,0,164.89,205.79
2026-06-16T23:50:00Z,2281.34,0,165.14,206.97
2026-06-16T23:55:00Z,2273.19,0,164.52,208.03
2026-06-17T00:00:00Z,2252.51,0,164.79,208.57
2026-06-17T00:05:00Z,2234.88,0,164.81,206.97
2026-06-17T00:10:00Z,2182.75,0,165.16,209.87
2026-06-17T00:15:00Z,2168.16,0,164.92,208.65
2026-06-17T00:20:00Z,2159.33,0,165.12,209.02
2026-06-17T00:25:00Z,2140.86,0,165.3,207.65
2026-06-17T00:30:00Z,2118.84,0,165.25,206.93
2026-06-17T00:35:00Z,2119.34,0,164.84,207.32
2026-06-17T00:40:00Z,2092.0,0,164.68,205.33
2026-06-17T00:45:00Z,2053.16,0,165.23,206.61
2026-06-17T00:50:00Z,2007.33,0,165.04,203.83
2026-06-17T00:55:00Z,1988.56,0,164.95,202.97
2026-06-17T01:00:00Z,1954.48,0,164.95,204.09
2026-06-17T01:05:00Z,1883.38,0,164.18,203.58
2026-06-17T01:10:00Z,1824.47,0,164.87,203.93
2026-06-17T01:15:00Z,1792.09,0,164.42,203.73
2026-06-17T01:20:00Z,1757.71,0,164.62,205.56
2026-06-17T01:25:00Z,1747.68,0,164.61,204.24
2026-06-17T01:30:00Z,1748.86,0,164.57,205.81
2026-06-17T01:35:00Z,1739.91,0,153.64,205.06
2026-06-17T01:40:00Z,1735.29,0,153.72,204.63
2026-06-17T01:45:00Z,1720.71,0,153.38,204.05
2026-06-17T01:50:00Z,1704.66,0,153.4,205.71
2026-06-17T01:55:00Z,1668.74,0,153.18,203.49
2026-06-17T02:00:00Z,1631.95,0,153.42,203.35
2026-06-17T02:05:00Z,1586.52,0,153.52,203.18
2026-06-17T02:10:00Z,1572.36,0,153.53,203.65
2026-06-17T02:15:00Z,1554.59,0,153.7,204.26
2026-06-17T02:20:00Z,1528.84,0,153.76,205.45
2026-06-17T02:25:00Z,1523.8,0,152.58,204.55
2026-06-17T02:30:00Z,1510.02,0,150.52,203.67
2026-06-17T02:35:00Z,1490.71,0,146.93,202.83
2026-06-17T02:40:00Z,1439.13,0,145.09,203.77
2026-06-17T02:45:00Z,1416.98,0,143.17,204.37
2026-06-17T02:50:00Z,1392.16,0,130.57,204.1
2026-06-17T02:55:00Z,1348.77,0,137.21,204.08
2026-06-17T03:00:00Z,1318.46,0,136.69,206.73
2026-06-18T03:05:00Z,3475.12,0,135.59,208.09
2026-06-18T03:10:00Z,3499.92,0,135.53,207.02
2026-06-18T03:15:00Z,3497.85,0,135.57,207.96
2026-06-18T03:20:00Z,3466.83,0,135.73,206.12
2026-06-18T03:25:00Z,3452.55,0,135.24,206.87
2026-06-18T03:30:00Z,3440.71,0,135.65,205.98
2026-06-18T03:35:00Z,3426.31,0,135.48,206.9
2026-06-18T03:40:00Z,3435.69,0,135.46,207.66
2026-06-18T03:45:00Z,3454.3,0,135.42,208.03
2026-06-18T03:50:00Z,3437.07,0,135.47,207.69
2026-06-18T03:55:00Z,3433.33,0,134.97,205.94
2026-06-18T04:00:00Z,3392.85,0,134.9,207.03
2026-06-18T04:05:00Z,3367.53,0,135.39,206.94
2026-06-18T04:10:00Z,3309.95,0,135.38,206.86
2026-06-18T04:15:00Z,3295.36,0,135.08,209.84
2026-06-18T04:20:00Z,3260.83,0,134.88,206.4
2026-06-18T04:25:00Z,3185.65,0,131.68,205.89
2026-06-18T04:30:00Z,3097.19,0,131.58,208.07
2026-06-18T04:35:00Z,3015.96,0,132.3,208.68
2026-06-18T04:40:00Z,2964.9,0,132.02,209.45
2026-06-18T04:45:00Z,2909.76,0,132.25,208.64
2026-06-18T04:50:00Z,2849.59,0,131.94,209.99
2026-06-18T04:55:00Z,2839.72,0,132.1,205.63
2026-06-18T05:00:00Z,2850.85,0,132.14,207.87
2026-06-18T05:05:00Z,2883.29,0,131.41,207.93
2026-06-18T05:10:00Z,2888.42,0,131.38,207.06
2026-06-18T05:15:00Z,2898.45,0,131.86,206.13
2026-06-18T05:20:00Z,2889.47,0,132.32,207.41
2026-06-18T05:25:00Z,2899.7,0,131.83,207.05
2026-06-18T05:30:00Z,2916.92,0,131.59,207.69
2026-06-18T05:35:00Z,2931.08,0,133.11,207.61
2026-06-18T05:40:00Z,2943.84,0,133.01,210.14
2026-06-18T05:45:00Z,2969.35,0,132.65,208.47
2026-06-18T05:50:00Z,2988.61,0,132.82,209.44
2026-06-18T05:55:00Z,3028.19,0,133.01,205.91
2026-06-18T06:00:00Z,3075.5,0,132.94,209.11
2026-06-18T06:05:00Z,3109.28,0,133.17,207.45
2026-06-18T06:10:00Z,3120.96,0,133.05,207.19
2026-06-18T06:15:00Z,3156.23,0,132.0,205.56
2026-06-18T06:20:00Z,3190.74,0,131.84,203.15
2026-06-18T06:25:00Z,3244.15,0,132.27,206.12
2026-06-18T06:30:00Z,3282.99,0,132.13,207.1
2026-06-18T06:35:00Z,3275.68,0,132.0,207.96
2026-06-18T06:40:00Z,3270.64,0,132.59,208.63
2026-06-18T06:45:00Z,3262.11,0,133.03,209.27
2026-06-18T06:50:00Z,3257.46,0,132.59,209.86
2026-06-18T06:55:00Z,3283.88,0,132.79,209.6
2026-06-18T07:00:00Z,3304.47,0,132.54,210.58
2026-06-18T07:05:00Z,3301.98,0,132.34,208.3
2026-06-18T07:10:00Z,3295.58,0,132.24,205.22
2026-06-18T07:15:00Z,3288.63,0,128.04,208.12
2026-06-18T07:20:00Z,3320.44,0,128.55,208.9
2026-06-18T07:25:00Z,3299.59,0,128.52,210.33
2026-06-18T07:30:00Z,3286.82,0,128.3,207.43
2026-06-18T07:35:00Z,3282.59,0,128.76,207.98
2026-06-18T07:40:00Z,3285.4,0,128.65,208.92
2026-06-18T07:45:00Z,3294.64,0,128.48,207.66
2026-06-18T07:50:00Z,3311.97,0,128.36,206.97
2026-06-18T07:55:00Z,3296.47,0,128.86,205.21
2026-06-18T08:00:00Z,3256.57,0,128.46,208.22
2026-06-18T08:05:00Z,3241.72,0,128.91,206.55
2026-06-18T08:10:00Z,3237.47,0,128.4,204.92
2026-06-18T08:15:00Z,3205.0,0,128.3,208.31
2026-06-18T08:20:00Z,3145.81,0,128.89,207.24
2026-06-18T08:25:00Z,3168.32,0,128.75,208.0
2026-06-18T08:30:00Z,3181.49,0,128.66,208.18
2026-06-18T08:35:00Z,3160.98,0,128.23,206.47
2026-06-18T08:40:00Z,3162.24,0,128.39,208.61
2026-06-18T08:45:00Z,3171.92,0,128.2,209.36
2026-06-18T08:50:00Z,3205.64,0,128.68,207.24
2026-06-18T08:55:00Z,3220.73,0,128.36,206.72
2026-06-18T09:00:00Z,3182.4,0,128.53,207.52
2026-06-18T09:05:00Z,3121.82,0,128.73,206.12
2026-06-18T09:10:00Z,3059.77,0,128.51,202.35
2026-06-18T09:15:00Z,3033.46,0,128.4,205.86
2026-06-18T09:20:00Z,3023.33,0,128.42,207.89
2026-06-18T09:25:00Z,3024.58,0,128.56,207.1
2026-06-18T09:30:00Z,3016.63,0,128.41,207.74
2026-06-18T09:35:00Z,3030.62,0,128.7,206.24
2026-06-18T09:40:00Z,3027.82,0,128.29,207.17
2026-06-18T09:45:00Z,3017.07,0,128.28,205.22
2026-06-18T09:50:00Z,3035.7,0,128.31,207.13
2026-06-18T09:55:00Z,3041.05,0,128.66,206.73
2026-06-18T10:00:00Z,3091.81,0,128.62,208.57
2026-06-18T10:05:00Z,3157.95,0,128.85,205.23
2026-06-18T10:10:00Z,3188.41,0,128.9,206.47
2026-06-18T10:15:00Z,3219.15,0,128.6,207.24
2026-06-18T10:20:00Z,3226.14,0,128.96,207.09
2026-06-18T10:25:00Z,3241.39,0,128.8,206.07
2026-06-18T10:30:00Z,3298.39,0,129.0,206.23
2026-06-18T10:35:00Z,3365.82,0,129.35,205.98
2026-06-18T10:40:00Z,3389.9,0,128.93,206.39
2026-06-18T10:45:00Z,3395.44,0,128.91,205.5
2026-06-18T10:50:00Z,3471.3,0,128.81,204.19
2026-06-18T10:55:00Z,3495.16,0,129.01,204.3
2026-06-18T11:00:00Z,3485.03,0,128.87,206.65
2026-06-18T11:05:00Z,3515.16,0,128.89,206.3
2026-06-18T11:10:00Z,3531.93,0,128.7,205.02
2026-06-18T11:15:00Z,3523.49,2.18,128.62,206.29
2026-06-18T11:20:00Z,3521.09,6.24,129.34,205.91
2026-06-18T11:25:00Z,3520.78,22.71,129.04,204.68
2026-06-18T11:30:00Z,3492.08,21.06,129.11,203.67
2026-06-18T11:35:00Z,3491.93,28.96,128.3,202.29
2026-06-18T11:40:00Z,3476.32,48.45,129.06,203.03
2026-06-18T11:45:00Z,3480.07,69.74,129.04,203.75
2026-06-18T11:50:00Z,3471.65,69.13,128.82,202.96
2026-06-18T11:55:00Z,3468.13,123.04,128.43,202.99
2026-06-18T12:00:00Z,3458.68,169.96,128.5,204.62
2026-06-18T12:05:00Z,3434.54,246.07,129.12,205.24
2026-06-18T12:10:00Z,3420.4,269.87,128.96,204.83
2026-06-18T12:15:00Z,3443.55,304.94,128.95,205.36
2026-06-18T12:20:00Z,3447.88,334.35,128.82,204.01
2026-06-18T12:25:00Z,3448.7,389.27,128.73,203.49
2026-06-18T12:30:00Z,3429.18,435.01,128.81,205.0
2026-06-18T12:35:00Z,3411.02,484.51,129.4,204.08
2026-06-18T12:40:00Z,3398.56,523.63,129.1,206.08
2026-06-18T12:45:00Z,3358.83,570.91,128.81,204.97
2026-06-18T12:50:00Z,3319.96,640.08,128.45,206.47
2026-06-18T12:55:00Z,3309.6,687.61,129.31,202.91
2026-06-18T13:00:00Z,3277.24,763.5,129.06,203.77
2026-06-18T13:05:00Z,3265.19,883.13,128.8,199.3
2026-06-18T13:10:00Z,3236.04,963.18,129.02,201.21
2026-06-18T13:15:00Z,3200.73,975.43,129.1,202.06
2026-06-18T13:20:00Z,3180.06,1049.83,129.09,204.76
2026-06-18T13:25:00Z,3151.09,919.46,128.71,200.44
2026-06-18T13:30:00Z,3207.63,956.73,128.89,202.55
2026-06-18T13:35:00Z,3185.65,995.54,128.65,203.96
2026-06-18T13:40:00Z,3170.4,950.69,128.59,202.53
2026-06-18T13:45:00Z,3144.22,857.43,128.64,201.7
2026-06-18T13:50:00Z,3130.16,831.04,129.18,202.44
2026-06-18T13:55:00Z,3128.5,905.35,128.32,205.82
2026-06-18T14:00:00Z,3129.78,966.1,127.77,206.19
2026-06-18T14:05:00Z,3136.4,969.15,126.98,202.39
2026-06-18T14:10:00Z,3143.87,1064.86,126.13,205.82
2026-06-18T14:15:00Z,3158.46,1088.99,126.53,205.22
2026-06-18T14:20:00Z,3173.62,1158.62,137.58,206.67
2026-06-18T14:25:00Z,3187.33,1106.31,137.75,206.39
2026-06-18T14:30:00Z,3192.2,1068.88,137.68,205.5
2026-06-18T14:35:00Z,3197.98,1146.4,138.41,205.76
2026-06-18T14:40:00Z,3203.58,1241.05,138.25,203.81
2026-06-18T14:45:00Z,3193.6,1204.79,138.62,203.36
2026-06-18T14:50:00Z,3226.86,1262.49,138.28,201.4
2026-06-18T14:55:00Z,3235.32,1193.6,138.5,201.54
2026-06-18T15:00:00Z,3223.55,1093.96,138.59,200.36
2026-06-18T15:05:00Z,3199.52,1101.97,138.36,200.66
2026-06-18T15:10:00Z,3161.03,1147.56,138.31,201.5
2026-06-18T15:15:00Z,3145.24,1170.38,138.54,204.56
2026-06-18T15:20:00Z,3125.61,1200.49,137.82,205.82
2026-06-18T15:25:00Z,3170.71,1257.33,136.86,205.35
2026-06-18T15:30:00Z,3178.67,1207.64,138.06,206.1
2026-06-18T15:35:00Z,3216.44,1148.05,138.59,205.62
2026-06-18T15:40:00Z,3246.62,1179.89,138.34,207.21
2026-06-18T15:45:00Z,3234.49,1174.23,140.27,208.66
2026-06-18T15:50:00Z,3223.61,1199.55,141.15,206.91
2026-06-18T15:55:00Z,3241.92,1144.64,140.7,207.39
2026-06-18T16:00:00Z,3250.32,1148.04,140.96,209.1
2026-06-18T16:05:00Z,3265.74,1088.7,141.9,206.65
2026-06-18T16:10:00Z,3219.94,1154.56,142.29,207.73
2026-06-18T16:15:00Z,3238.03,1087.52,142.64,208.55
2026-06-18T16:20:00Z,3240.69,1174.72,143.51,209.47
2026-06-18T16:25:00Z,3249.12,1228.04,143.06,205.98
2026-06-18T16:30:00Z,3231.44,1243.16,143.91,206.73
2026-06-18T16:35:00Z,3229.97,1140.68,143.81,205.72
2026-06-18T16:40:00Z,3224.52,1115.63,143.76,206.7
2026-06-18T16:45:00Z,3231.97,1096.59,143.82,206.54
2026-06-18T16:50:00Z,3244.03,1061.46,143.94,207.6
2026-06-18T16:55:00Z,3234.85,1066.15,144.27,208.25
2026-06-18T17:00:00Z,3178.73,1087.03,143.82,207.09
2026-06-18T17:05:00Z,3132.6,1116.95,143.77,205.81
2026-06-18T17:10:00Z,3142.08,1136.7,143.99,205.05
2026-06-18T17:15:00Z,3140.77,1155.61,143.67,204.77
2026-06-18T17:20:00Z,3149.35,1163.44,143.89,205.21
2026-06-18T17:25:00Z,3122.48,1197.3,143.78,205.93
2026-06-18T17:30:00Z,3162.29,1204.23,144.0,206.18
2026-06-18T17:35:00Z,3174.36,1230.58,143.97,204.43
2026-06-18T17:40:00Z,3162.8,1236.11,144.17,205.18
2026-06-18T17:45:00Z,3163.9,1217.94,144.08,208.6
2026-06-18T17:50:00Z,3187.86,1221.96,143.49,207.29
2026-06-18T17:55:00Z,3224.03,1244.84,144.03,205.52
2026-06-18T18:00:00Z,3233.76,1290.45,143.51,207.56
2026-06-18T18:05:00Z,3185.14,1408.53,143.43,205.09
2026-06-18T18:10:00Z,3147.63,1406.44,143.5,205.21
2026-06-18T18:15:00Z,3056.25,1309.56,143.81,206.95
2026-06-18T18:20:00Z,3021.33,1340.28,143.46,205.71
2026-06-18T18:25:00Z,2956.83,1356.9,143.55,206.74
2026-06-18T18:30:00Z,2916.91,1390.21,143.55,206.75
2026-06-18T18:35:00Z,2857.24,1503.36,143.74,206.18
2026-06-18T18:40:00Z,2854.03,1435.25,143.68,206.01
2026-06-18T18:45:00Z,2876.86,1526.3,143.42,206.98
2026-06-18T18:50:00Z,2854.77,1455.32,143.62,207.14
2026-06-18T18:55:00Z,2840.66,1428.12,141.75,208.56
2026-06-18T19:00:00Z,2824.76,1390.05,139.07,207.89
2026-06-18T19:05:00Z,2760.97,1422.71,142.6,206.01
2026-06-18T19:10:00Z,2760.86,1518.71,142.21,199.18
2026-06-18T19:15:00Z,2712.69,1471.4,142.78,192.84
2026-06-18T19:20:00Z,2707.65,1478.51,142.91,192.29
2026-06-18T19:25:00Z,2716.28,1359.36,142.62,202.86
2026-06-18T19:30:00Z,2739.75,1321.18,142.79,206.12
2026-06-18T19:35:00Z,2755.76,1208.73,142.75,203.29
2026-06-18T19:40:00Z,2699.2,1191.48,142.77,204.29
2026-06-18T19:45:00Z,2682.48,1180.64,142.78,205.78
2026-06-18T19:50:00Z,2672.9,1150.1,142.77,206.79
2026-06-18T19:55:00Z,2687.15,1100.87,142.45,206.8
2026-06-18T20:00:00Z,2707.36,1076.77,143.06,206.89
2026-06-18T20:05:00Z,2729.86,1010.26,142.71,206.08
2026-06-18T20:10:00Z,2708.26,922.37,143.05,205.09
2026-06-18T20:15:00Z,2641.77,786.94,142.9,203.86
2026-06-18T20:20:00Z,2602.92,726.22,142.74,202.12
2026-06-18T20:25:00Z,2553.97,652.11,142.95,203.57
2026-06-18T20:30:00Z,2498.96,566.17,142.46,206.09
2026-06-18T20:35:00Z,2479.35,505.24,143.37,205.59
2026-06-18T20:40:00Z,2440.83,452.0,143.12,204.14
2026-06-18T20:45:00Z,2396.9,421.01,143.39,207.01
2026-06-18T20:50:00Z,2386.52,347.29,144.9,206.36
2026-06-18T20:55:00Z,2385.89,274.24,144.8,208.4
2026-06-18T21:00:00Z,2360.0,202.88,145.31,212.08
2026-06-18T21:05:00Z,2340.32,152.81,145.49,211.29
2026-06-18T21:10:00Z,2344.11,97.02,145.43,213.27
2026-06-18T21:15:00Z,2308.34,59.17,145.62,212.99
2026-06-18T21:20:00Z,2293.99,37.66,145.58,213.52
2026-06-18T21:25:00Z,2279.39,27.14,145.55,213.18
2026-06-18T21:30:00Z,2296.23,17.15,145.73,211.28
2026-06-18T21:35:00Z,2295.52,9.56,145.61,212.53
2026-06-18T21:40:00Z,2260.5,3.92,153.31,213.29
2026-06-18T21:45:00Z,2199.65,0,157.29,206.43
2026-06-18T21:50:00Z,2194.51,0,160.51,207.4
2026-06-18T21:55:00Z,2171.84,0,159.93,207.84
2026-06-18T22:00:00Z,2181.68,0,159.36,209.62
2026-06-18T22:05:00Z,2160.22,0,161.12,209.12
2026-06-18T22:10:00Z,2167.21,0,161.84,208.97
2026-06-18T22:15:00Z,2166.82,0,162.37,206.15
2026-06-18T22:20:00Z,2169.55,0,162.19,207.17
2026-06-18T22:25:00Z,2181.63,0,162.44,209.81
2026-06-18T22:30:00Z,2182.99,0,162.22,211.36
2026-06-18T22:35:00Z,2164.06,0,162.29,210.67
2026-06-18T22:40:00Z,2142.84,0,162.19,209.64
2026-06-18T22:45:00Z,2117.57,0,163.12,213.01
2026-06-18T22:50:00Z,2151.31,0,163.7,211.82
2026-06-18T22:55:00Z,2152.38,0,163.65,211.69
2026-06-18T23:00:00Z,2144.77,0,163.39,210.1
2026-06-18T23:05:00Z,2120.83,0,163.47,209.17
2026-06-18T23:10:00Z,2096.43,0,163.54,209.01
2026-06-18T23:15:00Z,2090.19,0,163.59,206.9
2026-06-18T23:20:00Z,2105.08,0,163.68,209.29
2026-06-18T23:25:00Z,2083.71,0,163.52,210.45
2026-06-18T23:30:00Z,2106.81,0,163.14,209.01
2026-06-18T23:35:00Z,2116.55,0,163.42,209.62
2026-06-18T23:40:00Z,2118.12,0,163.55,210.34
2026-06-18T23:45:00Z,2128.05,0,164.0,207.87
2026-06-18T23:50:00Z,2141.29,0,163.6,209.74
2026-06-18T23:55:00Z,2112.71,0,163.25,209.54
2026-06-19T00:00:00Z,2098.03,0,163.61,208.78
2026-06-19T00:05:00Z,2046.33,0,163.71,206.42
2026-06-19T00:10:00Z,2029.07,0,163.33,209.59
2026-06-19T00:15:00Z,2027.46,0,164.08,207.87
2026-06-19T00:20:00Z,1995.44,0,163.96,209.22
2026-06-19T00:25:00Z,2039.13,0,163.81,208.21
2026-06-19T00:30:00Z,2120.38,0,164.04,210.17
2026-06-19T00:35:00Z,2119.18,0,163.84,208.93
2026-06-19T00:40:00Z,2148.3,0,163.93,208.12
2026-06-19T00:45:00Z,2176.22,0,163.9,208.52
2026-06-19T00:50:00Z,2247.82,0,163.4,207.56
2026-06-19T00:55:00Z,2267.08,0,164.05,207.71
2026-06-19T01:00:00Z,2278.58,0,164.1,209.82
2026-06-19T01:05:00Z,2260.17,0,164.87,206.63
2026-06-19T01:10:00Z,2254.05,0,164.02,206.5
2026-06-19T01:15:00Z,2224.76,0,164.07,207.68
2026-06-19T01:20:00Z,2213.02,0,164.38,207.36
2026-06-19T01:25:00Z,2190.9,0,164.08,208.02
2026-06-19T01:30:00Z,2158.05,0,163.28,207.29
2026-06-19T01:35:00Z,2148.83,0,152.45,209.09
2026-06-19T01:40:00Z,2136.31,0,152.11,207.83
2026-06-19T01:45:00Z,2128.32,0,152.02,206.4
2026-06-19T01:50:00Z,2124.3,0,152.15,206.83
2026-06-19T01:55:00Z,2125.6,0,151.89,208.43
2026-06-19T02:00:00Z,2100.62,0,152.27,207.61
2026-06-19T02:05:00Z,2053.61,0,152.82,207.38
2026-06-19T02:10:00Z,2048.31,0,152.28,207.66
2026-06-19T02:15:00Z,2024.73,0,152.8,204.42
2026-06-19T02:20:00Z,1974.49,0,153.11,201.99
2026-06-19T02:25:00Z,2000.41,0,149.26,202.4
2026-06-19T02:30:00Z,2012.21,0,147.19,206.77
2026-06-19T02:35:00Z,2037.53,0,147.73,206.99
2026-06-19T02:40:00Z,2030.11,0,145.67,205.69
2026-06-19T02:45:00Z,2050.04,0,144.24,207.85
2026-06-19T02:50:00Z,2082.7,0,140.59,208.93
2026-06-19T02:55:00Z,2131.32,0,140.11,209.3
2026-06-19T03:00:00Z,3204.15,0,113.1,169.73
2026-06-19T03:05:00Z,2140.69,0,134.79,208.85
2026-06-19T03:10:00Z,2138.34,0,134.85,210.14
2026-06-19T03:15:00Z,2162.51,0,134.77,209.89
2026-06-19T03:20:00Z,2167.18,0,134.47,212.39
2026-06-19T03:25:00Z,2182.64,0,135.08,210.11
2026-06-19T03:30:00Z,2198.29,0,134.9,212.81
2026-06-19T03:35:00Z,2187.05,0,134.9,212.64
2026-06-19T03:40:00Z,2209.02,0,134.86,211.59
2026-06-19T03:45:00Z,2211.65,0,134.63,213.28
2026-06-19T03:50:00Z,2218.53,0,134.92,211.65
2026-06-19T03:55:00Z,2248.9,0,135.18,210.91
2026-06-19T04:00:00Z,2276.95,0,134.81,210.49
2026-06-19T04:05:00Z,2290.27,0,135.03,208.35
2026-06-19T04:10:00Z,2301.65,0,134.77,205.37
2026-06-19T04:15:00Z,2307.97,0,134.66,209.96
2026-06-19T04:20:00Z,2336.93,0,134.99,206.56
2026-06-19T04:25:00Z,2365.97,0,134.7,209.02
2026-06-19T04:30:00Z,2393.93,0,134.61,204.36
2026-06-19T04:35:00Z,2439.93,0,132.16,209.7
2026-06-19T04:40:00Z,2455.85,0,131.72,208.85
2026-06-19T04:45:00Z,2466.27,0,131.89,208.86
2026-06-19T04:50:00Z,2483.81,0,132.22,207.07
2026-06-19T04:55:00Z,2490.81,0,131.94,206.54
2026-06-19T05:00:00Z,2526.6,0,131.64,203.09
2026-06-19T05:05:00Z,2548.85,0,131.99,204.22
2026-06-19T05:10:00Z,2586.01,0,132.37,203.5
2026-06-19T05:15:00Z,2617.98,0,132.33,202.24
2026-06-19T05:20:00Z,2622.76,0,131.22,203.08
2026-06-19T05:25:00Z,2624.74,0,131.62,205.07
2026-06-19T05:30:00Z,2628.02,0,131.76,208.13
2026-06-19T05:35:00Z,2611.3,0,132.76,208.98
2026-06-19T05:40:00Z,2619.93,0,132.51,210.55
2026-06-19T05:45:00Z,2642.78,0,132.6,205.62
2026-06-19T05:50:00Z,2664.2,0,132.56,208.64
2026-06-19T05:55:00Z,2700.15,0,132.39,206.7
2026-06-19T06:00:00Z,2744.39,0,132.34,209.97
2026-06-19T06:05:00Z,2790.28,0,131.07,207.0
2026-06-19T06:10:00Z,2828.25,0,130.34,210.58
2026-06-19T06:15:00Z,2867.67,0,130.98,209.02
2026-06-19T06:20:00Z,2905.88,0,132.0,212.17
2026-06-19T06:25:00Z,2928.42,0,132.51,209.86
2026-06-19T06:30:00Z,2920.71,0,132.82,207.76
2026-06-19T06:35:00Z,2927.32,0,132.53,209.91
2026-06-19T06:40:00Z,2915.31,0,132.89,208.49
2026-06-19T06:41:58Z,3337.3,0,112.93,168.12
2026-06-19T06:45:00Z,2898.17,0,132.52,209.15
2026-06-19T06:50:00Z,2884.11,0,132.85,210.07
2026-06-19T06:55:00Z,2855.87,0,132.53,211.27
2026-06-19T07:00:00Z,2818.54,0,132.82,210.07
2026-06-19T07:05:00Z,2754.81,0,133.17,211.28
2026-06-19T07:10:00Z,2694.47,0,133.25,211.74
2026-06-19T07:15:00Z,2810.34,0,133.22,208.34
2026-06-19T07:20:00Z,2800.99,0,132.97,210.09
2026-06-19T07:25:00Z,2781.71,0,133.13,208.88
2026-06-19T07:30:00Z,2763.37,0,133.18,211.27
2026-06-19T07:35:00Z,2749.07,0,132.93,209.07
2026-06-19T07:40:00Z,2719.03,0,132.89,210.89
